시도,충전소명,위도,경도
경기도,도촌5단지,37.416435,127.156599
경기도,탑대우아파트,37.406806,127.120719
경기도,성남지사(공용),37.444197,127.130708
경기도,위례센트럴푸르지오아파트,37.470099,127.151856
경기도,힐스테이트위례,37.464375,127.144134
경기도,판교푸르지오월드마크,37.395731,127.113988
경기도,판교호반써밋플레이스,37.397481,127.113826
경기도,위례호반베르디움,37.472765,127.154244
경기도,성남 도촌섬마을1단지,37.413686,127.148934
경기도,판교원마을12단지,37.400457,127.093775
경기도,섬마을7단지,37.414227,127.159111
경기도,근로복지공단 안산병원 주차장,37.31701388,126.8743919
경기도,신길온천휴먼빌2차,37.33742499,126.7747056
경기도,고잔3차푸르지오,37.313942,126.834094
경기도,초지두산위브아파트,37.326863,126.804909
경기도,상록마을삼보아파트,37.305502,126.841894
경기도,안산힐스테이트중앙,37.31992896,126.8352246
경기도,사이동 커뮤니센터,37.278392,126.850909
경기도,그린빌7단지,37.308966,126.833875
경기도,네오빌6단지아파트,37.311239,126.833816
경기도,롯데마트 안산점,37.31790231,126.8465164
경기도,호수공원아파트,37.306901,126.822921
경기도,안산푸르지오6차아파트,37.296192,126.821239
경기도,안산지사,37.32067813,126.8273623
경기도,안산지사(공용),37.32067813,126.8273623
경기도,고잔그린빌8단지,37.310179,126.838028
경기도,단원마을아파트,37.30901,126.825705
경기도,안산고잔푸르지오2차,37.308184,126.842749
경기도,보네르빌리지,37.307917,126.840739
경기도,안산고잔7차푸르지오아파트,37.295524,126.81847
경기도,약산골식당,37.00488588,127.2659706
경기도,이마트 안성점,37.01272693,127.2559909
경기도,삼정그린코아더베스트,37.01903073,127.2618369
경기도,농어촌공사 안성지사,37.02556148,127.266
경기도,태산아파트,36.99983729,127.1541053
경기도,안성공도KCC스위첸,37.0016904,127.1770098
경기도,안성지사,37.007845,127.264712
경기도,산수화아파트,37.00412197,127.1519747
경기도,해동놀이터노외주차장,37.40738184,126.9561648
경기도,내손동공용청사,37.38715172,126.9811249
경기도,포일어울림센터,37.39636363,126.9819654
경기도,롤러경기장,37.40951533,126.949263
경기도,서울소년원(고봉중학교),37.35117174,126.9606687
경기도,의왕시평생학습관,37.35507475,126.9747286
경기도,의왕내손이편한세상1단지,37.389458,126.978587
경기도,안양경남아너스빌아파트,37.406074,126.919776
경기도,의왕시청,37.345229,126.970062
경기도,삼성마을3단지,37.34038,126.932237
경기도,자재검사처,37.39022922,126.9856586
경기도,안양지사,37.383964,126.947253
경기도,석수두산위브아파트,37.431724,126.901274
경기도,초원대원아파트,37.388761,126.966396
경기도,석수아이파크,37.406457,126.900784
경기도,의왕내손이편한세상5단지,37.385882,126.978723
경기도,꿈마을우성아파트,37.387086,126.970398
경기도,LG신산본자이2차,37.34542,126.956651
경기도,안양 평촌 목련 6단지 두산아파트,37.38686,126.956763
경기도,동편마을3단지아파트,37.412389,126.96994
경기도,무지개마을KCC아파트,37.348765,126.94125
경기도,인덕원대림2차아파트,37.391915,126.9767
경기도,석수대림아파트,37.415669,126.915117
경기도,휴먼시아청계마을4단지,37.39399,127.001515
경기도,명지캐럿162,37.384895,126.934878
경기도,군포당동삼성마을 4단지,37.337676,126.931186
경기도,당동쌍용아파트,37.345252,126.942678
경기도,세양청마루아파트,37.388788,126.974971
경기도,의왕내손이편한세상4단지,37.386711,126.978265
경기도,평촌영풍아파트,37.39058,126.974886
경기도,홈플러스 평촌점,37.393152,126.951157
경기도,관악산현대홈타운,37.420683,126.912119
경기도,의왕내손이편한세상2단지,37.387922,126.981593
경기도,동편마을4단지,37.40927,126.968995
경기도,서해그랑블(B5층),37.3505239,126.9736376
경기도,전기기술인협회,37.39408796,126.973876
경기도,비산e편한세상아파트,37.399991,126.942446
경기도,용호마을E편한세상아파트,37.343594,126.936685
경기도,성결대학교,37.38020859,126.9287078
경기도,부방유통,37.39848578,126.9353255
경기도,자연학습공원 공영주차장,37.30657229,126.9539807
경기도,청계산 공영주차장,37.40582225,127.0253794
경기도,비산체육공원주차장,37.41197332,126.9498942
경기도,산북면 행정복지센터,37.40175031,127.4431511
경기도,여주시청주차장,37.298366,127.637682
경기도,흥천면 행정복지센터,37.33311097,127.5415725
경기도,오학동 행정복지센터,37.30502079,127.63812
경기도,능서면복지회관,37.29635062,127.5826678
경기도,능서면 행정복지센터,37.30021191,127.5734368
경기도,차량등록사무소,37.30142116,127.6578757
경기도,금은모래캠핑장,37.29330619,127.6677577
경기도,중앙동 행정복지센터,37.29867483,127.628959
경기도,여주휴게소(강릉방향),37.23952638,127.5694136
경기도,이안여주강변아파트,37.305977,127.641245
경기도,여주지사,37.289531,127.635341
경기도,가남읍공영주차장,37.20168556,127.5479929
경기도,여주호반리젠시빌,37.274062,127.634539
경기도,한국농어촌공사 여주이천지사,37.289622,127.569814
경기도,강천면 주민자치센터,37.27226456,127.7124489
경기도,오산엘리시아아파트,37.13152902,127.0813994
경기도,시범대원칸타빌아파트,37.19921104,127.1053713
경기도,호반베르디움 2단지,37.19856303,127.1188673
경기도,동탄2 하우스디더레이크,37.1732946,127.1026695
경기도,신안인스빌리베라,37.19450022,127.1179261
경기도,남해오네뜨더테라스,37.18604621,127.0894877
경기도,홈플러스 화성향남점,37.131077,126.921622
경기도,중리주차장,37.20514994,127.1393289
경기도,오산시청,37.1498603,127.0759075
경기도,화성시 보건소,37.12923689,126.9046906
경기도,오산신동아2차아파트,37.14396407,127.0442492
경기도,반도유보라2차,37.2097566,127.1163276
경기도,동탄2 크린에너지센터,37.1755053,127.0956533
경기도,시범예미지아파트,37.20287043,127.1091077
경기도,오산운암주공1단지입주자대표회의,37.15739883,127.080853
경기도,동탄역반도유보라아이비파크5차,37.19512784,127.0907712
경기도,동탄8동 행정복지센터,37.1993313,127.094829
경기도,동탄2 제일풍경채아파트,33,127
경기도,복개천공영주차장,37.14424456,127.0720257
경기도,세교종합사회복지관,37.17803404,127.0450206
경기도,운암공영주차장,37.14714388,127.0753913
경기도,오색시장 제2공영주차장,37.15342034,127.0707821
경기도,동탄역시범한화꿈에그린프레스티지,37.19790179,127.1033448
경기도,오산시시설관리공단,37.15843804,127.0763481
경기도,상신리 공영주차장,37.1050569,126.8997596
경기도,하가등천주차장,37.13341301,126.9038626
경기도,동탄2제일풍경채아파트,37.15895052,127.1127611
경기도,오산 신동아2차 아파트,37.144155,127.044201
경기도,궐동공영주차장,37.15707741,127.0562743
경기도,맑음터공원,37.13986795,127.0636253
경기도,동탄2 반도유보라 아이비파크1차아파트,37.20223778,127.1111682
경기도,동탄2 LH26단지(65BL),37.17585351,127.1027743
경기도,금강3차아파트,37.2013702,127.1040817
경기도,동탄2모아미래도아파트입주자대표회의,37.20294567,127.115292
경기도,신성미소지움2차아파트,37.139779,126.912704
경기도,시범호반베르디움아파트,37.19746245,127.1109134
경기도,오산세교꿈에그린13,37.17138068,127.0535967
경기도,동부아파트,37.129227,127.070103
경기도,제일오투그란데,37.129031,126.923061
경기도,오산자이아파트,37.13037602,127.0808693
경기도,오산수청주공아파트,37.16657921,127.0688043
경기도,오산지사,37.13571,127.072714
경기도,운암주공3단지,37.1539762,127.0787837
경기도,kcc스위첸아파트,37.20205143,127.1175323
경기도,신안인스빌리베라2차아파트,37.20066483,127.1164938
경기도,동탄역 시범더샵센트럴시티,37.19876911,127.1006652
경기도,롯데캐슬알바트로스,37.19552299,127.1132308
경기도,대호2차아파트,37.281991,127.448142
경기도,이천지사,37.283178,127.447288
경기도,아름수리아파트,37.257175,127.354267
경기도,이천휴게소(하남방향),37.293736,127.376343
경기도,신둔코아루아파트,37.314548,127.424468
경기도,이천시보건소,37.288827,127.4523333
경기도,증포한솔솔파크,37.29547,127.454922
경기도,설봉공원주차장,37.278521,127.428972
경기도,창전현대아파트,37.2829,127.4541
경기도,증포동 행정복지센터,37.29035774,127.452599
경기도,호법면 체육지원센터,37.21549466,127.4074356
경기도,이천휴게소(통영방향),37.265209,127.403127
경기도,평택벽산늘푸른,36.991719,127.118965
경기도,평택지사,36.99112,127.107683
경기도,평택롯데캐슬아파트,37.059618,127.060694
경기도,한빛아파트,36.99652607,127.1149145
경기도,송탄효명아파트,37.050909,127.054696
경기도,영화블렌하임아파트,37.02118022,127.0329936
경기도,국민건강보험공단 평택지사,37.05594,127.04868
경기도,배다리도서관,37.00242898,127.1199965
경기도,원평제1공영주차장,36.98921477,127.0860721
경기도,평택더샵 포스코,37.071779,127.060781
경기도,평택센트럴자이3단지,37.02007913,127.100325
경기도,통복공영주차장,36.99703109,127.0878406
경기도,LH 리더스 하임 아파트,37.005813,127.106936
경기도,미사강변 더샵 리버포레,37.574029,127.185406
경기도,덕풍수리골공원 공영주차장,37.54536832,127.198526
경기도,하남라인아파트,37.544577,127.199867
경기도,하남 미사강변9단지아파트,37.576568,127.187425
경기도,미사강변센트리버,37.574276,127.184232
경기도,동원로얄듀크아파트,37.554413,127.183547
경기도,하남지사,37.535265,127.227976
경기도,하남제일풍경채2단지,37.552733,127.197003
경기도,미사강변한신휴플러스,37.574572,127.192736
경기도,백조현대아파트,37.539727,127.219251
경기도,하남신장현대홈타운,37.536302,127.212384
경기도,하남제일풍경채1단지,37.55421,127.198226
경기도,덕풍쌍용아파트,37.533107,127.199063
경기도,LH미사강변17,37.56604,127.1813
경기도,위례롯데캐슬,37.474788,127.151029
경기도,미사강변도시28단지,37.559884,127.195757
경기도,미사강변센트럴자이,37.55798,127.187298
경기도,미사강변리슈빌아파트,37.572323,127.181099
경기도,하남두산위브파크,37.537625,127.21304
경기도,미사강변도시26,37.556062,127.193713
경기도,미사강변도시베라체,37.571685,127.178675
경기도,미사강변더샵센트럴포레아파트,37.5553958,127.185855
경기도,미사강변브라운스톤아파트,37.55934647,127.1924273
경기도,힐즈파크푸르지오2단지,37.5424025,127.1954812
경기도,미사강변13단지,37.567849,127.187895
경기도,덕풍어린이공원 공영주차장,37.5399118,127.1974249
경기도,미사강변도시18단지,37.561707,127.183528
경기도,엠코타운 센트로엘아파트,37.476388,127.144681
경기도,하남미사19단지,37.561957,127.184675
경기도,미사강변도시16단지,37.57242872,127.1925515
경기도,하남은행아파트,37.538957,127.22327
경기도,금강에스쁘아아파트,37.211141,126.80114
경기도,서신면 공영주차장,37.16905918,126.7032433
경기도,화성지사,37.206232,126.771805
경기도,현대자동차사원아파트,37.198077,126.823775
경기도,남양우림그린빌리지아파트,37.204279,126.803902
경기도,대광파인밸리골드아파트,37.197717,126.817769
경기도,봉담동일하이빌아파트,37.216133,126.956471
경기도,수원농협 하나로마트 봉담점,37.217548,126.959168
경기도,봉담그대가3단지,37.215844,126.97064
경기도,장경리공영주차장,37.2725,126.451667
경기도,송산주차장,37.214492,126.733911
경기도,동화마을 신동아파밀리에,37.222437,126.958832
경기도,덕우공단 공영주차장,37.16012281,126.9166617
경기도,사강 공영주차장,37.21369472,126.7354781
경기도,동화주차장,37.22061569,126.9552497
인천광역시,일반고객 서경화(영흥곰탕),37.2538257,126.51359
경기도,남양읍주민센터 공용주차장,37.21137783,126.8292255
경기도,청평호반문화체육센터,37.739202,127.424343
경기도,가평소방서,37.805,127.51
경기도,조종소방서,37.816077,127.349637
경기도,청평소방서,37.753459,127.434188
경기도,가평하수도사업소,37.81631176,127.5204436
경기도,가평종합운동장,37.8250268,127.5072194
경기도,조종면사무소,37.817427,127.352985
